COD_LOCAL;CodMaterial;DESCRIPCION;Instock;CodInterno
U954;561345; LUCC ITALIANA 6(6*2;1;22446
U954;189981;AL-P TAR 24X285 CARN;1;4650
U954;189982;AL-P TAR 24X285 CHAM;1;4651
U954;189983;AL-P TAR 24X285 OLIV;0;4652
U954;633015; ITALIANA  TALLIANI ;1;22511
U954;633016; ITALIANA TALLIANI 2;1;22512
U954;6535;A 250 G LUCCHETTI;1;541
U954;6537;A 500 G  FARDO LUCCH;1;2563
U954;6486;ANI SPAGHETTI 5  400;1;331
U954;6487;ANI  TALLARIN 77  40;1;332
U954;6491;ANI TALLARIN 78  400;1;333
U954;139770;ANI CARACOL 3 SAB 36;1;12437
U954;6489;ANI  CARACOL 36  400;1;12438
U954;185011;ANI FARFALLE 3 SAB 8;1;12487
U954;6495;ANI  FARFALLE 89  40;1;12488
U954;6497;ANI NIDO FETTUCCINI ;0;12490
U954;185013;ANI NIDO FETTUCCINI ;1;12493
U954;185012;ANI NIDOS CAPELLINI ;1;12494
U954;133994;ANI  RIGATI 46 3 SAB;1;19446
U954;6488;ANI  RIGATI 48  400 ;1;19448
U954;6492;ANI CABELLITOS 51  4;1;19451
U954;6490;ANI SPIRALI 56  400 ;1;19456
U954;6496;ANI CORBATITAS 83  4;1;19483
U954;185009;ANI MACCHERONI 400 G;1;22014
U954;669435;ANI AL BRONCE FARFAL;1;22021
U954;669437;ANI AL BRONCE TALLAR;1;22023
U954;669439;ANI AL BRONCE ESPIRA;1;22025
U954;669440;ANI AL BRONCE GNOCCH;1;22026
U954;669441;ANI AL BRONCE TORCHI;1;22027
U954;189593;E OLIVA MIRAFLORES 1;1;24092
U954;4914;E MIRAFLORES MARAVIL;1;24175
U954;189591;E MIRAFLORES VEGETAL;1;24176
U954;195707;E VEGETAL PROTAL 24x;1;2917
U954;804656;ANIOLIVA TRADICIONAL;1;24220
U954;804657;ANI OLIVA TRADICIONA;1;24221
U954;804658;ANI OLIVA TRADICIONA;1;24224
U955;138751; 3/4 CREM 48X60;1;56301
U955;9693;ANT 1/2   48X60;1;56311
U955;8115;ANT LIGHT 48X42;1;56312
U955;60385;STELERA   48X76;1;56321
U955;10525;24X170 GRS.;1;50061
U955;10503;24X100 GRS;1;50062
U955;192563;48X50 GRS.;1;50063
U955;10529;DESC. 24X170 GRS.;1;50081
U955;10530;DESC. 24X100 GRS.;1;50082
U955;341325;ARABIGO 24X170;1;50191
U955;705850;LIOFILIZADO 12X100;1;50252
U955;879200;Y HILL 4(20X35) NARA;1;59311
U955;879201;Y HILL 4(20X35) DURA;1;59312
U955;879202;Y HILL 4(20X35) PIÑA;1;59313
U955;879203;Y HILL 4(20X35) FRUT;1;59314
U955;879204;Y HILL 4(20X35) MANZ;1;59316
U955;193366;O 8X320 ORIGINAL;1;53401
U955;193367;O 8X320 QUESO;1;53402
U955;193368;O 8X320 CR.CEBOLLA;1;53403
U955;193369;O PIZZA 8x320;1;53404
U955;193370;O 8X320 JAMON;1;53405
U955;848746;O AIR CRUNCH 14X140 ;1;53451
U955;848747;O AIR CRUNCH 14X140 ;1;53452
U955;184582;O 24X80 ORIGINAL;1;53536
U955;184590;O 24X80 QUESO;1;53537
U955;184575;O 24X80 CEBOLLA;1;53538
U955;184586;O 24X80 PIZZA O KETC;1;53539
U955;184578;O 24X80 JAMON;1;53540
U955;899945;O AIR CRUNCH 8(6X35);1;53543
U955;899946;O 8X6X40 ORIGINAL   ;1;53556
U955;899947;O 8X6X40 QUESO   dia;0;53557
U955;899949;O 4X5X40 SURTIDAS   ;1;53588
U955;685550;AC 4(25X7) LIMONADA ;1;58632
U955;685551;AC 4(25X7) LIMONADA ;1;58633
U955;685552;AC 4(25X7) LIMONADA ;1;58634
U955;401709001;N ANTIOX 4(25X7) MAN;1;58643
U955;401709002;N ANTIOX 4(25X7) PIÑ;1;58645
U955;401709005;N ANTIOX 4(25X7) FRA;1;58653
U955;795025;AC 4(25X7) HUESILLO;1;58660
U955;401724001;N 4(25X8) NARANJA;1;58661
U955;401724010;N 4(25X7) DURAZNO;1;58664
U955;401724011;N 4(25X7) PIÑA;1;58665
U955;401724014;N 4(25X7) FRUTILLA;1;58668
U955;401724015;N 4(25X7) PERA AGUA;1;58669
U955;401724017;N 4(25X7) MANGO;1;58671
U955;401724007;N 4(25X7) BERRIES;1;58673
U955;401724006;N 4(25X7) MELON TUNA;1;58674
U955;401724002;N 4(25X7) PAPAYA;1;58679
U955;685553;AC 4(25X7) TE NEGRO ;1;58680
U955;690643;AC 4(25X7) TE DURAZN;1;58681
U955;795026;N BLENDS PISCO SOUR ;1;58721
U955;795027;N BLENDS MOJITO 4x25;1;58723
U955;795028;N BLENDS CAIPIRINHA ;1;58724
U955;795029;N BLENDS PIÑA COLADA;1;58725
U955;795031; MANZ/UVA BCA 10x10;1;58746
U955;795033;ECER NAR/FRUTIL 10x1;1;58748
U955;402622001;N NECT TET 4X6X200 N;1;54431
U955;402622002;N NECT TET 4X6X200 D;1;54432
U955;402622003;N NECT TET 4X6X200 M;1;54433
U955;646726;N NECT TET 4X6X200 P;0;54434
U955;401707001;N NECT PET 6X1500 NA;1;54461
U955;401707005;N NECT PET 6X1500 DU;1;54462
U955;401707004;N NECT PET 6X1500 MA;1;54463
U955;401707003;N NECT PET 6X1500 UV;1;54464
U955;401707002;N NECT PET 6X1500 AR;1;54465
U955;10528;RREY 24X170 GRS.;1;50041
U955;10527;RREY 24X100 GRS.;1;50042
U955;10526;RREY 48X50 GRS.;1;50043
U955;681943;CLA 24X100 DOYPACK;1;50117
U955;872417;MONTERREY C/LECHE 24;1;50340
U955;401712001;IGHT NARANJA 10X1000;1;54081
U955;401712004;IGHT DURAZNO 10X1000;1;54082
U955;401712003;IGHT PIÑA 10X1000;1;54084
U955;401713001;ET 10X1000 NARANJA;1;54381
U955;401713002;ET 10X1000 PIÑA;1;54382
U955;401713003;ET 10X1000 DURAZNO;1;54383
U955;401713005;ET 10X1000 MANZANA;1;54385
U955;401713007;ET 10X1000 MULTIFRUT;1;54387
U955;402625007;ARANJA  4X6X200;1;57521
U955;402625001;IÑA     4X6X200;1;57522
U955;402625006;URAZNO  4X6X200;1;57523
U955;402625005;AMASCO  4X6X200;1;57524
U955;402625004;ANZANA  4X6X200;0;57525
U955;127960;ULTIFRU 4X6X200;1;57527
U955;402625002;RUTILLA 4X6X200;1;57528
U955;706576;LIVEAN 20X20 CHOCOLA;1;56251
U955;706579;LIVEAN 20X20 BERRIES;1;56254
U955;883075;LIVEAN 20X20 Maracuy;1;56255
U955;883076;LIVEAN 20X20 CARAMEL;1;56256
U955;185021;IVEAN 20X22 NARANJA;1;56711
U955;185022;IVEAN 20X22 PIÑA;1;56712
U955;185017;IVEAN 20X22 DURAZNO;1;56713
U955;184702;IVEAN 20X22 BERRIES;1;56715
U955;185020;IVEAN 20X22 MANZANA ;1;56716
U955;7297;F 24X300;1;53014
U955;31926;F 14X500;1;53018
U955;401720003;FRUT BSA 24X400;1;53047
U955;401720001;CHOC BSA 24X400;1;53048
U955;144324;VAINILLA 24X200;1;53061
U955;144323;FRUTILLA 24X200;1;53062
U955;144322;CHOCOLAT 24X200;1;53063
U955;10659;JAS CANISTER 48X36 G;1;52112
U955;10539; CAN 24X170;1;50541
U955;10540; CAN 24X100;1;50542
U955;401726001;24X200 FRUTILLA;1;55361
U955;401726003;24X200 NARANJA;1;55363
U955;795021;KO LIGHT 4 FRUTAS TR;1;57424
U955;795022;KO LIGHT 4 BLUE 4X 2;1;57425
U955;900816;NAC 6(28X35) NARANJA;1;57901
U955;900817;NAC 6(28X35) DURAZNO;1;57902
U955;900818;NAC 6(28X35) PIÑA;1;57903
U955;900819;NAC 6(28X35) MANZANA;0;57904
U955;900820;NAC 6(28X35) FRUTILL;1;57905
U955;900821;NAC 6(28X35) FRAMBUE;0;57906
U955;900822;NAC 6(28X35) DAMASCO;0;57907
U955;900823;NAC 6(28X35) PAPAYA;1;57908
U955;900824;NAC 6(28X35) MANGO;1;57909
U955;900825;NAC 6(28X35) NARANJA;1;57910
U955;900831;NAC 6(28X35) LIMON D;1;57916
U955;900833;NAC TUTIFRUTI 6(28X3;1;57920
U955;900834;NAC TUTIFRUTI 6(28X3;1;57921
U955;900835;NAC TUTIFRUTI 6(28X3;1;57922
U955;900836;TEAFRUT 6(28X35) TE ;1;57923
U955;900837;TEAFRUT 6(28X35) TE ;1;57924
U955;6527; 3 SPAGHETTINI 400 G;1;26
U955;6532;ETTI TALLARIN 78 400;1;129
U955;6531;ETTI SPAGHETTI  5  4;0;230
U955;6530;ETTI CABELLO ANGEL 1;1;240
U955;6526;ETTI  TALLARIN 77  4;1;533
U955;6515;ETTI LASAÑA PREC 200;1;1203
U955;231748;ETTI PACK 3 SPAG 5 +;1;5067
U955;6516;ETTI CORBATAS 88  40;1;11488
U955;189986;ETTI  CARACOLITOS 35;1;18235
U955;6542;ETTI  MARIPOSA 81  2;1;18281
U955;210336;ETTI  QUIFAROS 33  4;1;18433
U955;6521;ETTI  CARACOLES 36  ;0;18436
U955;6514;ETTI  MOSTACHOLI 42 ;0;18443
U955;6518;ETTI  CANUTO 47  400;0;18447
U955;6528;ETTI CABELLITOS 51  ;1;18451
U955;6519;ETTI  ESPIRALES 56  ;0;18456
U955;6517;ETTI  CORBATITAS 83 ;1;18484
U955;756360;LLINI TOMATE MOZZARE;1;22066
U955;756361;LLINI VERDURAS LUCCH;1;22067
U955;606698;ETTI LASAÑA PREC 360;0;22166
U955;549001;IRAL 400G + 1 SALSA ;1;22276
U955;201379;3 SPG 400g LU + M.MI;1;22278
U955;863651; PANTRUCAS 250 G MAR;1;22550
U955;139762;AS NTZZ 6(10X110) CA;1;25031
U955;139763;AS NTZZ 6(10X110) PA;1;25032
U955;220613;ER 3(20X16) POLLO;1;25042
U955;519862;IGERE 3(20X14) TOMAT;1;25052
U955;128222; NTZZ 18X74 CHAMPIÑO;1;25371
U955;128223; NTZZ 18X72 POLLO;0;25372
U955;128227; NTZZ 18X76 ESPARRAG;1;25374
U955;128228; NTZZ 18X80 CHOCLO;1;25375
U955;128229;NTZZ 18X70 POLLO/FID;1;25381
U955;128230;NTZZ 18X80 POSTA/CAB;1;25382
U955;128239;NTZZ 18X70 CARNE/ANI;1;25383
U955;128218;NTZZ 18X70 CARACOLIT;1;25384
U955;128219;NTZZ 18X70 CARNE/VER;1;25385
U955;128221;NTZZ 18X73 POLLO/SEM;1;25386
U955;128237;NTZZ 18X70 POLLO/ARR;1;25387
U955;192302;NTZZ 18X60 COSTILLA/;1;25388
U955;402121001;REN NTZZ CARNE 6(30X;1;25784
U955;212176;REN NTZZ CARNE 6(20X;1;25785
U955;402122001;REN NTZZ GALLI 6(30X;1;25787
U955;212178;REN NTZZ GALLI 6(20X;1;25788
U955;132462;UC-T DOY 24X200 ITAL;1;3705
U955;402124001;UC-I POU 24X200 NAPO;1;3801
U955;402124004;UC-I POU 24X200 BOLO;1;3802
U955;402124003;UC-I POU 24X200 PIAM;1;3803
U955;402124002;UC-I POU 24X200 MEDI;1;3804
U955;561345; LUCC ITALIANA 6(6*2;0;22446
U955;6535;A 250 G LUCCHETTI;1;541
U955;6537;A 500 G  FARDO LUCCH;1;2563
U955;6486;ANI SPAGHETTI 5  400;1;331
U955;6487;ANI  TALLARIN 77  40;1;332
U955;6491;ANI TALLARIN 78  400;1;333
U955;6495;ANI  FARFALLE 89  40;1;12488
U955;6490;ANI SPIRALI 56  400 ;1;19456
U955;669435;ANI AL BRONCE FARFAL;1;22021
U955;669437;ANI AL BRONCE TALLAR;1;22023
U955;669439;ANI AL BRONCE ESPIRA;1;22025
U955;669440;ANI AL BRONCE GNOCCH;1;22026
U955;669441;ANI AL BRONCE TORCHI;1;22027
U955;4914;E MIRAFLORES MARAVIL;1;24175
U955;189591;E MIRAFLORES VEGETAL;1;24176
U955;804656;ANIOLIVA TRADICIONAL;1;24220
U955;804657;ANI OLIVA TRADICIONA;1;24221
U955;804658;ANI OLIVA TRADICIONA;1;24224
U956;10535;ADO CAN 24X170;1;51221
U956;9693;ANT 1/2   48X60;1;56311
U956;8115;ANT LIGHT 48X42;1;56312
U956;60385;STELERA   48X76;1;56321
U956;10525;24X170 GRS.;1;50061
U956;10503;24X100 GRS;1;50062
U956;192563;48X50 GRS.;1;50063
U956;10529;DESC. 24X170 GRS.;1;50081
U956;10530;DESC. 24X100 GRS.;1;50082
U956;210094;DESC. 48X50 GRS.;1;50083
U956;341325;ARABIGO 24X170;1;50191
U956;751557;TENTACIONES 24(8X19);1;50354
U956;751554;TENTACIONES 24(8X19);1;50355
U956;751558;TENTACIONES 24(8X22);1;50356
U956;751555;TENTACIONES 24(8X19);1;50357
U956;751552;TENTA DESCA 24(8x19);1;50363
U956;751553;TENTA LIGHT 24(8x15);1;50364
U956;872418;TENTA LIGHT 24(8X15);1;50365
U956;872419;TENTA DESC 24(8X20) ;1;50366
U956;872420;ORIGENES 12X250 COLO;1;50561
U956;872421;ORIGENES 12X250 ETIO;1;50562
U956;872422;ORIGENES 12X250 COST;1;50563
U956;879200;Y HILL 4(20X35) NARA;1;59311
U956;879201;Y HILL 4(20X35) DURA;1;59312
U956;879202;Y HILL 4(20X35) PIÑA;1;59313
U956;879203;Y HILL 4(20X35) FRUT;1;59314
U956;879204;Y HILL 4(20X35) MANZ;1;59316
U956;612688;O  8X320 BARBEQUE;1;53308
U956;193366;O 8X320 ORIGINAL;1;53401
U956;193367;O 8X320 QUESO;1;53402
U956;193368;O 8X320 CR.CEBOLLA;1;53403
U956;193369;O PIZZA 8x320;1;53404
U956;193370;O 8X320 JAMON;1;53405
U956;848746;O AIR CRUNCH 14X140 ;1;53451
U956;848747;O AIR CRUNCH 14X140 ;1;53452
U956;184582;O 24X80 ORIGINAL;1;53536
U956;184590;O 24X80 QUESO;1;53537
U956;184575;O 24X80 CEBOLLA;1;53538
U956;184586;O 24X80 PIZZA O KETC;1;53539
U956;184578;O 24X80 JAMON;1;53540
U956;899945;O AIR CRUNCH 8(6X35);1;53543
U956;899946;O 8X6X40 ORIGINAL   ;1;53556
U956;899947;O 8X6X40 QUESO   dia;1;53557
U956;899948;O 8X6X40 CREMA CEBOL;1;53558
U956;899949;O 4X5X40 SURTIDAS   ;1;53588
U956;685550;AC 4(25X7) LIMONADA ;1;58632
U956;685551;AC 4(25X7) LIMONADA ;1;58633
U956;685552;AC 4(25X7) LIMONADA ;1;58634
U956;401709001;N ANTIOX 4(25X7) MAN;1;58643
U956;795025;AC 4(25X7) HUESILLO;1;58660
U956;401724001;N 4(25X8) NARANJA;1;58661
U956;401724010;N 4(25X7) DURAZNO;1;58664
U956;401724011;N 4(25X7) PIÑA;0;58665
U956;401724014;N 4(25X7) FRUTILLA;1;58668
U956;401724015;N 4(25X7) PERA AGUA;1;58669
U956;401724007;N 4(25X7) BERRIES;1;58673
U956;401724002;N 4(25X7) PAPAYA;1;58679
U956;685553;AC 4(25X7) TE NEGRO ;1;58680
U956;795026;N BLENDS PISCO SOUR ;1;58721
U956;795027;N BLENDS MOJITO 4x25;1;58723
U956;795028;N BLENDS CAIPIRINHA ;1;58724
U956;795029;N BLENDS PIÑA COLADA;1;58725
U956;795031; MANZ/UVA BCA 10x10;1;58746
U956;795033;ECER NAR/FRUTIL 10x1;1;58748
U956;401707001;N NECT PET 6X1500 NA;1;54461
U956;401707005;N NECT PET 6X1500 DU;1;54462
U956;401707004;N NECT PET 6X1500 MA;1;54463
U956;401707003;N NECT PET 6X1500 UV;1;54464
U956;401707002;N NECT PET 6X1500 AR;1;54465
U956;10528;RREY 24X170 GRS.;1;50041
U956;10527;RREY 24X100 GRS.;1;50042
U956;10526;RREY 48X50 GRS.;1;50043
U956;681943;CLA 24X100 DOYPACK;1;50117
U956;872417;MONTERREY C/LECHE 24;1;50340
U956;401712001;IGHT NARANJA 10X1000;1;54081
U956;401712004;IGHT DURAZNO 10X1000;1;54082
U956;401712003;IGHT PIÑA 10X1000;1;54084
U956;401713001;ET 10X1000 NARANJA;1;54381
U956;401713002;ET 10X1000 PIÑA;1;54382
U956;401713003;ET 10X1000 DURAZNO;1;54383
U956;401713005;ET 10X1000 MANZANA;1;54385
U956;401713007;ET 10X1000 MULTIFRUT;1;54387
U956;402619001;A 6X1500 NARANJA;1;54521
U956;402619004;A 6X1500 MULTIFRUTA;1;54527
U956;402625007;ARANJA  4X6X200;1;57521
U956;402625001;IÑA     4X6X200;1;57522
U956;402625006;URAZNO  4X6X200;1;57523
U956;402625005;AMASCO  4X6X200;1;57524
U956;402625004;ANZANA  4X6X200;1;57525
U956;127960;ULTIFRU 4X6X200;1;57527
U956;706576;LIVEAN 20X20 CHOCOLA;1;56251
U956;706579;LIVEAN 20X20 BERRIES;1;56254
U956;883075;LIVEAN 20X20 Maracuy;1;56255
U956;883076;LIVEAN 20X20 CARAMEL;1;56256
U956;185021;IVEAN 20X22 NARANJA;1;56711
U956;185022;IVEAN 20X22 PIÑA;1;56712
U956;185017;IVEAN 20X22 DURAZNO;1;56713
U956;184702;IVEAN 20X22 BERRIES;1;56715
U956;185020;IVEAN 20X22 MANZANA ;1;56716
U956;7297;F 24X300;1;53014
U956;31926;F 14X500;1;53018
U956;144324;VAINILLA 24X200;1;53061
U956;144323;FRUTILLA 24X200;1;53062
U956;144322;CHOCOLAT 24X200;1;53063
U956;213171; DOYPACK 24X100;1;50532
U956;10539; CAN 24X170;1;50541
U956;795022;KO LIGHT 4 BLUE 4X 2;1;57425
U956;900816;NAC 6(28X35) NARANJA;1;57901
U956;900817;NAC 6(28X35) DURAZNO;1;57902
U956;900818;NAC 6(28X35) PIÑA;1;57903
U956;900819;NAC 6(28X35) MANZANA;1;57904
U956;900820;NAC 6(28X35) FRUTILL;1;57905
U956;900821;NAC 6(28X35) FRAMBUE;1;57906
U956;900822;NAC 6(28X35) DAMASCO;1;57907
U956;900823;NAC 6(28X35) PAPAYA;1;57908
U956;900824;NAC 6(28X35) MANGO;0;57909
U956;900826;NAC 6(28X35) MELON T;0;57911
U956;900831;NAC 6(28X35) LIMON D;1;57916
U956;900832;NUTRITION 6(28X35) N;1;57918
U956;900834;NAC TUTIFRUTI 6(28X3;1;57921
U956;900835;NAC TUTIFRUTI 6(28X3;1;57922
U956;900836;TEAFRUT 6(28X35) TE ;1;57923
U956;900837;TEAFRUT 6(28X35) TE ;1;57924
U956;6527; 3 SPAGHETTINI 400 G;1;26
U956;6532;ETTI TALLARIN 78 400;1;129
U956;6531;ETTI SPAGHETTI  5  4;1;230
U956;185007;ETTI SPAGHETTI  5 TR;1;235
U956;6530;ETTI CABELLO ANGEL 1;1;240
U956;6526;ETTI  TALLARIN 77  4;1;533
U956;6515;ETTI LASAÑA PREC 200;1;1203
U956;231748;ETTI PACK 3 SPAG 5 +;1;5067
U956;6516;ETTI CORBATAS 88  40;1;11488
U956;189986;ETTI  CARACOLITOS 35;1;18235
U956;6542;ETTI  MARIPOSA 81  2;1;18281
U956;210336;ETTI  QUIFAROS 33  4;1;18433
U956;6521;ETTI  CARACOLES 36  ;1;18436
U956;6514;ETTI  MOSTACHOLI 42 ;1;18443
U956;6518;ETTI  CANUTO 47  400;1;18447
U956;185006;ETTI  RIGATTI TR3S 4;1;18449
U956;6528;ETTI CABELLITOS 51  ;0;18451
U956;6519;ETTI  ESPIRALES 56  ;1;18456
U956;185005;ETTI  ESPIRALES 56 T;1;18457
U956;6517;ETTI  CORBATITAS 83 ;1;18484
U956;579374;ETTI GNOCHETTI 400 G;1;22038
U956;756360;LLINI TOMATE MOZZARE;1;22066
U956;756361;LLINI VERDURAS LUCCH;0;22067
U956;192562;ETTI CORBATAS 88 TR3;1;22159
U956;606698;ETTI LASAÑA PREC 360;0;22166
U956;551269;ETTI 5 SPAGHETTI INT;1;22198
U956;551270;ETTI FARFALLE INTEGR;1;22199
U956;911960;ETTI VIOLETA 28 320G;1;22228
U956;911961;ETTI MARGARITA 29 32;1;22229
U956;549001;IRAL 400G + 1 SALSA ;1;22276
U956;201379;3 SPG 400g LU + M.MI;1;22278
U956;139763;AS NTZZ 6(10X110) PA;1;25032
U956;128229;NTZZ 18X70 POLLO/FID;1;25381
U956;128218;NTZZ 18X70 CARACOLIT;0;25384
U956;402121001;REN NTZZ CARNE 6(30X;1;25784
U956;402122001;REN NTZZ GALLI 6(30X;1;25787
U956;132462;UC-T DOY 24X200 ITAL;1;3705
U956;210186;UC-T DOY 24X200 NATU;1;3707
U956;402124001;UC-I POU 24X200 NAPO;1;3801
U956;402124004;UC-I POU 24X200 BOLO;1;3802
U956;402124003;UC-I POU 24X200 PIAM;1;3803
U956;402124002;UC-I POU 24X200 MEDI;1;3804
U956;713068; M.MIA RT.TARRO 48X2;1;22416
U956;713069; M.MIA RT.TARRO 48X2;1;22417
U956;561345; LUCC ITALIANA 6(6*2;1;22446
U956;189981;AL-P TAR 24X285 CARN;1;4650
U956;189982;AL-P TAR 24X285 CHAM;1;4651
U956;189983;AL-P TAR 24X285 OLIV;1;4652
U956;633015; ITALIANA  TALLIANI ;1;22511
U956;633016; ITALIANA TALLIANI 2;1;22512
U956;6535;A 250 G LUCCHETTI;1;541
U956;6537;A 500 G  FARDO LUCCH;1;2563
U956;6486;ANI SPAGHETTI 5  400;1;331
U956;6487;ANI  TALLARIN 77  40;1;332
U956;6491;ANI TALLARIN 78  400;1;333
U956;185011;ANI FARFALLE 3 SAB 8;0;12487
U956;6495;ANI  FARFALLE 89  40;1;12488
U956;6497;ANI NIDO FETTUCCINI ;1;12490
U956;185013;ANI NIDO FETTUCCINI ;1;12493
U956;185012;ANI NIDOS CAPELLINI ;1;12494
U956;6490;ANI SPIRALI 56  400 ;1;19456
U956;669435;ANI AL BRONCE FARFAL;1;22021
U956;669437;ANI AL BRONCE TALLAR;1;22023
U956;669439;ANI AL BRONCE ESPIRA;1;22025
U956;669440;ANI AL BRONCE GNOCCH;1;22026
U956;669441;ANI AL BRONCE TORCHI;1;22027
U956;212985;E MARAVILLA MIRAFLOR;1;959
U956;4914;E MIRAFLORES MARAVIL;1;24175
U956;189591;E MIRAFLORES VEGETAL;1;24176
U956;804656;ANIOLIVA TRADICIONAL;1;24220
U956;804657;ANI OLIVA TRADICIONA;1;24221
U956;804658;ANI OLIVA TRADICIONA;1;24224
U957;138751; 3/4 CREM 48X60;1;56301
U957;138754; 3/4 CHOC 48X70;1;56304
U957;8115;ANT LIGHT 48X42;1;56312
U957;60385;STELERA   48X76;1;56321
U957;10525;24X170 GRS.;1;50061
U957;10503;24X100 GRS;1;50062
U957;192563;48X50 GRS.;1;50063
U957;10529;DESC. 24X170 GRS.;1;50081
U957;10530;DESC. 24X100 GRS.;1;50082
U957;210094;DESC. 48X50 GRS.;1;50083
U957;341325;ARABIGO 24X170;1;50191
U957;705850;LIOFILIZADO 12X100;1;50252
U957;751557;TENTACIONES 24(8X19);1;50354
U957;751554;TENTACIONES 24(8X19);1;50355
U957;751558;TENTACIONES 24(8X22);1;50356
U957;751555;TENTACIONES 24(8X19);1;50357
U957;751552;TENTA DESCA 24(8x19);1;50363
U957;751553;TENTA LIGHT 24(8x15);1;50364
U957;872418;TENTA LIGHT 24(8X15);1;50365
U957;872419;TENTA DESC 24(8X20) ;1;50366
U957;872420;ORIGENES 12X250 COLO;1;50561
U957;872421;ORIGENES 12X250 ETIO;1;50562
U957;872422;ORIGENES 12X250 COST;1;50563
U957;879200;Y HILL 4(20X35) NARA;1;59311
U957;879201;Y HILL 4(20X35) DURA;1;59312
U957;879202;Y HILL 4(20X35) PIÑA;1;59313
U957;879203;Y HILL 4(20X35) FRUT;1;59314
U957;879204;Y HILL 4(20X35) MANZ;1;59316
U957;612688;O  8X320 BARBEQUE;1;53308
U957;193366;O 8X320 ORIGINAL;1;53401
U957;193367;O 8X320 QUESO;1;53402
U957;193368;O 8X320 CR.CEBOLLA;1;53403
U957;193370;O 8X320 JAMON;1;53405
U957;848746;O AIR CRUNCH 14X140 ;1;53451
U957;848747;O AIR CRUNCH 14X140 ;1;53452
U957;184582;O 24X80 ORIGINAL;1;53536
U957;184590;O 24X80 QUESO;1;53537
U957;184575;O 24X80 CEBOLLA;1;53538
U957;184586;O 24X80 PIZZA O KETC;1;53539
U957;184578;O 24X80 JAMON;1;53540
U957;899945;O AIR CRUNCH 8(6X35);1;53543
U957;899946;O 8X6X40 ORIGINAL   ;1;53556
U957;899947;O 8X6X40 QUESO   dia;1;53557
U957;899948;O 8X6X40 CREMA CEBOL;1;53558
U957;899949;O 4X5X40 SURTIDAS   ;1;53588
U957;568200;QUA 4(25X6) NARANJA;1;58611
U957;568202;QUA 4(25X6) UVA BLAN;1;58613
U957;685550;AC 4(25X7) LIMONADA ;1;58632
U957;685551;AC 4(25X7) LIMONADA ;1;58633
U957;685552;AC 4(25X7) LIMONADA ;1;58634
U957;401709001;N ANTIOX 4(25X7) MAN;1;58643
U957;401709002;N ANTIOX 4(25X7) PIÑ;1;58645
U957;401709005;N ANTIOX 4(25X7) FRA;1;58653
U957;795025;AC 4(25X7) HUESILLO;1;58660
U957;401724001;N 4(25X8) NARANJA;1;58661
U957;401724010;N 4(25X7) DURAZNO;1;58664
U957;401724011;N 4(25X7) PIÑA;1;58665
U957;506348;AC 4(25X7) POMELO RO;1;58667
U957;401724014;N 4(25X7) FRUTILLA;1;58668
U957;401724015;N 4(25X7) PERA AGUA;1;58669
U957;401724017;N 4(25X7) MANGO;1;58671
U957;401724007;N 4(25X7) BERRIES;1;58673
U957;401724006;N 4(25X7) MELON TUNA;1;58674
U957;401724002;N 4(25X7) PAPAYA;1;58679
U957;685553;AC 4(25X7) TE NEGRO ;1;58680
U957;690643;AC 4(25X7) TE DURAZN;1;58681
U957;401710001;AC 4(25X7) TE V LIMO;1;58682
U957;593562002;AC 4(25X7) MARACUYA;1;58688
U957;795026;N BLENDS PISCO SOUR ;1;58721
U957;795027;N BLENDS MOJITO 4x25;1;58723
U957;795028;N BLENDS CAIPIRINHA ;1;58724
U957;795029;N BLENDS PIÑA COLADA;1;58725
U957;795030;CER PIÑA/COCO 10x10;1;58745
U957;795031; MANZ/UVA BCA 10x10;1;58746
U957;795033;ECER NAR/FRUTIL 10x1;1;58748
U957;401634001;N NECT TET 10X1000 N;1;54416
U957;401634005;N NECT TET 10X1000 D;1;54417
U957;401634004;N NECT TET 10X1000 M;1;54418
U957;401634002;N NECT TET 10X1000 A;1;54420
U957;402622001;N NECT TET 4X6X200 N;1;54431
U957;402622002;N NECT TET 4X6X200 D;1;54432
U957;402622003;N NECT TET 4X6X200 M;1;54433
U957;646726;N NECT TET 4X6X200 P;1;54434
U957;840022;N NECTAR TET 4(6X200;1;54435
U957;401707001;N NECT PET 6X1500 NA;1;54461
U957;401707005;N NECT PET 6X1500 DU;1;54462
U957;401707004;N NECT PET 6X1500 MA;1;54463
U957;401707003;N NECT PET 6X1500 UV;1;54464
U957;401707002;N NECT PET 6X1500 AR;1;54465
U957;840023;N NECTAR PET 6X1500 ;1;54467
U957;840024;N NECTAR PET 6X1500 ;1;54468
U957;10528;RREY 24X170 GRS.;1;50041
U957;10527;RREY 24X100 GRS.;1;50042
U957;10526;RREY 48X50 GRS.;1;50043
U957;681943;CLA 24X100 DOYPACK;1;50117
U957;872417;MONTERREY C/LECHE 24;1;50340
U957;401712001;IGHT NARANJA 10X1000;1;54081
U957;401712004;IGHT DURAZNO 10X1000;1;54082
U957;401712003;IGHT PIÑA 10X1000;1;54084
U957;402621001;IGHT TETRA 24X200 NA;1;54361
U957;402621002;ET LIGHT DURAZNO 24X;1;54363
U957;401713001;ET 10X1000 NARANJA;1;54381
U957;401713002;ET 10X1000 PIÑA;1;54382
U957;401713003;ET 10X1000 DURAZNO;1;54383
U957;401713004;ET 10X1000 DAMASCO;1;54384
